(u'aol.com', 'update-yourinfo-aol.com.', 'update-yourinfo-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'aol-teen-ecard.org.', 'aol-teen-ecard.org', 'combo', '195.93.85.39')
(u'aol.com', 'qol.jp.', 'qol.jp', u'bits', '157.7.188.239')
(u'aol.com', 'iol.world.', 'iol.world', u'homo', '216.239.38.21')
(u'aol.com', 'aol-spy-software.com.', 'aol-spy-software.com', 'combo', '207.200.74.30')
(u'aol.com', 'sol.engineering.', 'sol.engineering', u'typo', '81.19.145.61')
(u'aol.com', 'aol-updateaccount-aol.com.', 'aol-updateaccount-aol.com', 'combo', '195.93.85.39')
(u'aol.com', 'aol.jobs.', 'aol.jobs', 'wrongTLD', '165.160.13.20')
(u'aol.com', 'mbrsecurity-billing6-aol.com.', 'mbrsecurity-billing6-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'billingmx1-aol.com.', 'billingmx1-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'billing-information-aol.com.', 'billing-information-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'update-info-at-aol-user.com.', 'update-info-at-aol-user.com', 'combo', '207.200.74.30')
(u'aol.com', 'aol-pictures.com.', 'aol-pictures.com', 'combo', '149.174.110.103')
(u'aol.com', 'billing1-aol.com.', 'billing1-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'aol-inc.name.', 'aol-inc.name', 'combo', '207.200.74.30')
(u'aol.com', 'e-aolmovies.com.', 'e-aolmovies.com', 'combo', '207.200.74.30')
(u'aol.com', 'aol-instantmessages.com.', 'aol-instantmessages.com', 'combo', '149.174.110.103')
(u'aol.com', 'akl.nl.', 'akl.nl', u'bits', '213.132.197.183')
(u'aol.com', 'apol.nl.', 'apol.nl', u'typo', '72.52.4.122')
(u'aol.com', 'aol-e.com.', 'aol-e.com', 'combo', '64.12.79.10')
(u'aol.com', 'aol-signin.org.', 'aol-signin.org', 'combo', '149.174.110.103')
(u'aol.com', 'myscreenname-aol.com.', 'myscreenname-aol.com', 'combo', '149.174.110.103')
(u'aol.com', 'seg-billing-aol-web.com.', 'seg-billing-aol-web.com', 'combo', '149.174.107.98')
(u'aol.com', 'cn-aol.com.', 'cn-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'team-aol.com.', 'team-aol.com', 'combo', '64.12.89.152')
(u'aol.com', 'mbrsecurity-aol.com.', 'mbrsecurity-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'm-billings-aol.com.', 'm-billings-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'aol-energy.com.', 'aol-energy.com', 'combo', '207.200.74.30')
(u'aol.com', 'agl.london.', 'agl.london', u'bits', '69.172.201.218')
(u'aol.com', 'aol-laptop.com.', 'aol-laptop.com', 'combo', '149.174.107.98')
(u'aol.com', 'aol-writers.com.', 'aol-writers.com', 'combo', '207.200.74.30')
(u'aol.com', 'aol-help-customer.com.', 'aol-help-customer.com', 'combo', '149.174.107.98')
(u'aol.com', 'ser-billings-aol.com.', 'ser-billings-aol.com', 'combo', '64.12.89.152')
(u'aol.com', 'billingls-aol.com.', 'billingls-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'sa-aol.net.', 'sa-aol.net', 'combo', '203.170.80.253')
(u'aol.com', 'aol-pictures.fr.', 'aol-pictures.fr', 'combo', '165.160.15.20')
(u'aol.com', 'aol-instalove.com.', 'aol-instalove.com', 'combo', '195.93.85.39')
(u'aol.com', 'aol-picturemail.com.', 'aol-picturemail.com', 'combo', '64.12.79.10')
(u'aol.com', 'aol-communitysurveys.com.', 'aol-communitysurveys.com', 'combo', '207.200.74.30')
(u'aol.com', 'ao.ru.', 'ao.ru', u'typo', '81.94.131.81')
(u'aol.com', 'aol-pictures.org.', 'aol-pictures.org', 'combo', '207.200.74.30')
(u'aol.com', 'review-billing-aol.com.', 'review-billing-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'aol-x.com.', 'aol-x.com', 'combo', '207.200.74.30')
(u'aol.com', 'mbr7-billing-aol.com.', 'mbr7-billing-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'corp-aol.net.', 'corp-aol.net', 'combo', '207.200.74.30')
(u'aol.com', 'aold.cc.', 'aold.cc', u'typo', '45.117.192.249')
(u'aol.com', 'aols.org.', 'aols.org', u'typo', '184.107.204.218')
(u'aol.com', 'aol-dk.com.', 'aol-dk.com', 'combo', '64.12.89.152')
(u'aol.com', 'alo.life.', 'alo.life', u'typo', '207.154.226.151')
(u'aol.com', 'aol-billing-info.com.', 'aol-billing-info.com', 'combo', '149.174.110.103')
(u'aol.com', 'searchvideo-aol.com.', 'searchvideo-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'sh-billing-aol.com.', 'sh-billing-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'aolp.ru.', 'aolp.ru', u'typo', '94.76.205.132')
(u'aol.com', 'zee-aol.com.', 'zee-aol.com', 'combo', '64.12.89.152')
(u'aol.com', 'aol-librarys.com.', 'aol-librarys.com', 'combo', '64.12.79.10')
(u'aol.com', 'updating-aol.com.', 'updating-aol.com', 'combo', '64.12.79.10')
(u'aol.com', 'xn--al-fka.net.', u'a\xf6l.net', u'homo', '93.180.154.77')
(u'aol.com', 'apl.se.', 'apl.se', u'typo', '194.68.198.61')
(u'aol.com', 'uss-billing-aol.com.', 'uss-billing-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'aoi.co.id.', 'aoi.co.id', u'homo', '202.169.44.150')
(u'aol.com', 'aol-dsl.com.', 'aol-dsl.com', 'combo', '149.174.107.98')
(u'aol.com', 'col.ge.', 'col.ge', u'bits', '91.212.213.16')
(u'aol.com', 'anl.net.cn.', 'anl.net.cn', u'bits', '67.198.160.74')
(u'aol.com', 'aol-exam.net.', 'aol-exam.net', 'combo', '207.200.74.30')
(u'aol.com', 'aol-energy.com.', 'aol-energy.com', 'combo', '195.93.85.39')
(u'aol.com', 'billing-mbr-aol.com.', 'billing-mbr-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'mbrs-security-billing-aol.com.', 'mbrs-security-billing-aol.com', 'combo', '149.174.107.98')
(u'aol.com', 'member-billing3-aol.com.', 'member-billing3-aol.com', 'combo', '207.200.74.30')
(u'aol.com', 'se9-billing-aol.com.', 'se9-billing-aol.com', 'combo', '149.174.107.98')
